  -0.240535   0.161955   0.586169                   0.9342              0.2675              1.1404              -0.170000   0.086238   0.543119
  -0.240535   0.166789   0.586169                   0.9404              0.2861              1.1649              -0.170000   0.088812   0.544406
  -0.240535   0.171623   0.586169                   0.9474              0.3052              1.1897              -0.170000   0.091386   0.545693
  -0.240535   0.176457   0.586169                   0.9551              0.3248              1.2147              -0.170000   0.093960   0.546980
  -0.240535   0.181293   0.586169                   0.9638              0.3449              1.2400              -0.170000   0.096535   0.548267
  -0.240535   0.186127   0.586169                   0.9732              0.3654              1.2655              -0.170000   0.099109   0.549554
  -0.240535   0.190961   0.586170                   0.9836              0.3863              1.2911              -0.170000   0.101683   0.550842
  -0.240535   0.195795   0.586170                   0.9947              0.4076              1.3169              -0.170000   0.104257   0.552129
  -0.240535   0.200631   0.586169                   1.0068              0.4293              1.3428              -0.170000   0.106832   0.553416
  -0.240535   0.205465   0.586169                   1.0196              0.4511              1.3688              -0.170000   0.109406   0.554703
  -0.240535   0.210299   0.586169                   1.0333              0.4732              1.3946              -0.170000   0.111980   0.555990
  -0.240535   0.215133   0.586169                   1.0479              0.4957              1.4206              -0.170000   0.114554   0.557277
  -0.240535   0.219968   0.586169                   1.0634              0.5183              1.4465              -0.170000   0.117129   0.558564
  -0.240535   0.224802   0.586169                   1.0797              0.5411              1.4724              -0.170000   0.119703   0.559851
  -0.240535   0.229636   0.586170                   1.0968              0.5640              1.4982              -0.170000   0.122277   0.561139
  -0.240535   0.234470   0.586170                   1.1147              0.5869              1.5238              -0.170000   0.124851   0.562426
  -0.240535   0.239306   0.586169                   1.1334              0.6098              1.5492              -0.170000   0.127426   0.563713

  -0.235772  -0.239306   0.586169                   1.1578             -0.6379              1.5799              -0.166634  -0.127426   0.436287
  -0.235772  -0.234470   0.586169                   1.1384             -0.6142              1.5545              -0.166634  -0.124851   0.437574
  -0.235772  -0.229636   0.586169                   1.1197             -0.5905              1.5288              -0.166634  -0.122277   0.438861
  -0.235772  -0.224802   0.586170                   1.1017             -0.5668              1.5028              -0.166634  -0.119703   0.440149
  -0.235772  -0.219968   0.586170                   1.0846             -0.5431              1.4767              -0.166634  -0.117129   0.441436
  -0.235772  -0.215133   0.586169                   1.0683             -0.5196              1.4505              -0.166634  -0.114554   0.442723
  -0.235772  -0.210299   0.586169                   1.0528             -0.4962              1.4241              -0.166634  -0.111980   0.444010
  -0.235772  -0.205465   0.586169                   1.0382             -0.4731              1.3978              -0.166634  -0.109406   0.445297
  -0.235772  -0.200631   0.586169                   1.0245             -0.4503              1.3714              -0.166634  -0.106832   0.446584
  -0.235772  -0.195795   0.586169                   1.0118             -0.4277              1.3451              -0.166634  -0.104257   0.447871
  -0.235772  -0.190961   0.586169                   0.9998             -0.4056              1.3189              -0.166634  -0.101683   0.449158
  -0.235772  -0.186127   0.586170                   0.9888             -0.3838              1.2927              -0.166634  -0.099109   0.450446
  -0.235772  -0.181293   0.586170                   0.9786             -0.3623              1.2667              -0.166634  -0.096535   0.451733
  -0.235772  -0.176457   0.586169                   0.9693             -0.3413              1.2409              -0.166634  -0.093960   0.453020
  -0.235772  -0.171623   0.586169                   0.9608             -0.3208              1.2152              -0.166634  -0.091386   0.454307
  -0.235772  -0.166789   0.586169                   0.9531             -0.3008              1.1898              -0.166634  -0.088812   0.455594
  -0.235772  -0.161955   0.586169                   0.9463             -0.2813              1.1647              -0.166634  -0.086238   0.456881
  -0.235772  -0.157119   0.586169                   0.9403             -0.2624              1.1399              -0.166634  -0.083663   0.458168
